"tgl_transaksi","nama_sales","harga_asli","customer","tipe_produk","nama","domisili","usia","name","start_date","end_date","budget"
"26/5/2021","Octroy","Rp285,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"26/5/2021","Octroy","Rp285,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"26/5/2021","Octroy","Rp285,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"26/5/2021","Octroy","Rp285,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"26/5/2021","Octroy","Rp285,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"31/1/2021","Agus","Rp285,000.00","Bluaxia","Produk G","Bluaxia","Jawa Barat","11","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"31/1/2021","Agus","Rp285,000.00","Bluaxia","Produk G","Bluaxia","Jawa Barat","11","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"31/1/2021","Agus","Rp285,000.00","Bluaxia","Produk G","Bluaxia","Jawa Barat","11","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"31/1/2021","Agus","Rp285,000.00","Bluaxia","Produk G","Bluaxia","Jawa Barat","11","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"21/7/2021","Aini","Rp460,000.00","Kamau","Produk D","Kamau","Bali","27","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"21/7/2021","Aini","Rp460,000.00","Kamau","Produk D","Kamau","Bali","27","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"21/7/2021","Aini","Rp460,000.00","Kamau","Produk D","Kamau","Bali","27","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"21/7/2021","Aini","Rp460,000.00","Kamau","Produk D","Kamau","Bali","27","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"21/7/2021","Aini","Rp460,000.00","Kamau","Produk D","Kamau","Bali","27","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"21/7/2021","Aini","Rp460,000.00","Kamau","Produk D","Kamau","Bali","27","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"21/7/2021","Aini","Rp460,000.00","Kamau","Produk D","Kamau","Bali","27","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"18/7/2021","Aini","Rp460,000.00","Jeingzou","Produk G","Jeingzou","Jakarta","19","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"18/7/2021","Aini","Rp460,000.00","Jeingzou","Produk G","Jeingzou","Jakarta","19","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"18/7/2021","Aini","Rp460,000.00","Jeingzou","Produk G","Jeingzou","Jakarta","19","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"18/7/2021","Aini","Rp460,000.00","Jeingzou","Produk G","Jeingzou","Jakarta","19","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"18/7/2021","Aini","Rp460,000.00","Jeingzou","Produk G","Jeingzou","Jakarta","19","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"18/7/2021","Aini","Rp460,000.00","Jeingzou","Produk G","Jeingzou","Jakarta","19","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"18/7/2021","Aini","Rp460,000.00","Jeingzou","Produk G","Jeingzou","Jakarta","19","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"11/1/2021","Aini","Rp402,000.00","Ousmane","Produk E","Ousmane","Luar Indonesia","20","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"11/1/2021","Aini","Rp402,000.00","Ousmane","Produk E","Ousmane","Luar Indonesia","20","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"11/1/2021","Aini","Rp402,000.00","Ousmane","Produk E","Ousmane","Luar Indonesia","20","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"11/1/2021","Aini","Rp402,000.00","Ousmane","Produk E","Ousmane","Luar Indonesia","20","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"11/1/2021","Aini","Rp402,000.00","Ousmane","Produk E","Ousmane","Luar Indonesia","20","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"11/1/2021","Aini","Rp402,000.00","Ousmane","Produk E","Ousmane","Luar Indonesia","20","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"11/1/2021","Aini","Rp402,000.00","Ousmane","Produk E","Ousmane","Luar Indonesia","20","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"20/1/2021","Octroy","Rp719,000.00","Khimma","Produk C","Khimma","Jakarta","36","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"20/1/2021","Octroy","Rp719,000.00","Khimma","Produk C","Khimma","Jakarta","36","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"20/1/2021","Octroy","Rp719,000.00","Khimma","Produk C","Khimma","Jakarta","36","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"20/1/2021","Octroy","Rp719,000.00","Khimma","Produk C","Khimma","Jakarta","36","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"20/1/2021","Octroy","Rp719,000.00","Khimma","Produk C","Khimma","Jakarta","36","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"20/1/2021","Octroy","Rp719,000.00","Khimma","Produk C","Khimma","Jakarta","36","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"20/1/2021","Octroy","Rp719,000.00","Khimma","Produk C","Khimma","Jakarta","36","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"29/4/2021","Dena","Rp60,000.00","Saazteec","Produk G","Saazteec","Luar Indonesia","28","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"29/4/2021","Dena","Rp60,000.00","Saazteec","Produk G","Saazteec","Luar Indonesia","28","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"29/4/2021","Dena","Rp60,000.00","Saazteec","Produk G","Saazteec","Luar Indonesia","28","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"29/4/2021","Dena","Rp60,000.00","Saazteec","Produk G","Saazteec","Luar Indonesia","28","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"29/4/2021","Dena","Rp60,000.00","Saazteec","Produk G","Saazteec","Luar Indonesia","28","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"29/4/2021","Dena","Rp60,000.00","Saazteec","Produk G","Saazteec","Luar Indonesia","28","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"26/5/2021","Aini","Rp122,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"26/5/2021","Aini","Rp122,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"26/5/2021","Aini","Rp122,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"26/5/2021","Aini","Rp122,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"26/5/2021","Aini","Rp122,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"26/5/2021","Aini","Rp122,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"26/5/2021","Aini","Rp122,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"21/7/2021","Octroy","Rp310,000.00","Mygneo","Produk C","Mygneo","Luar Indonesia","34","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"21/7/2021","Octroy","Rp310,000.00","Mygneo","Produk C","Mygneo","Luar Indonesia","34","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"21/7/2021","Octroy","Rp310,000.00","Mygneo","Produk C","Mygneo","Luar Indonesia","34","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"21/7/2021","Octroy","Rp310,000.00","Mygneo","Produk C","Mygneo","Luar Indonesia","34","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"21/7/2021","Octroy","Rp310,000.00","Mygneo","Produk C","Mygneo","Luar Indonesia","34","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"21/7/2021","Octroy","Rp310,000.00","Mygneo","Produk C","Mygneo","Luar Indonesia","34","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"21/7/2021","Octroy","Rp310,000.00","Mygneo","Produk C","Mygneo","Luar Indonesia","34","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"22/4/2021","Aini","Rp880,000.00","Saazteec","Produk D","Saazteec","Luar Indonesia","28","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"22/4/2021","Aini","Rp880,000.00","Saazteec","Produk D","Saazteec","Luar Indonesia","28","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"22/4/2021","Aini","Rp880,000.00","Saazteec","Produk D","Saazteec","Luar Indonesia","28","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"22/4/2021","Aini","Rp880,000.00","Saazteec","Produk D","Saazteec","Luar Indonesia","28","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"22/4/2021","Aini","Rp880,000.00","Saazteec","Produk D","Saazteec","Luar Indonesia","28","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"22/4/2021","Aini","Rp880,000.00","Saazteec","Produk D","Saazteec","Luar Indonesia","28","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"22/4/2021","Aini","Rp880,000.00","Saazteec","Produk D","Saazteec","Luar Indonesia","28","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"22/1/2021","Aini","Rp2,904,000.00","Dubaku","Produk D","Dubaku","Bali","28","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"22/1/2021","Aini","Rp2,904,000.00","Dubaku","Produk D","Dubaku","Bali","28","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"22/1/2021","Aini","Rp2,904,000.00","Dubaku","Produk D","Dubaku","Bali","28","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"22/1/2021","Aini","Rp2,904,000.00","Dubaku","Produk D","Dubaku","Bali","28","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"22/1/2021","Aini","Rp2,904,000.00","Dubaku","Produk D","Dubaku","Bali","28","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"22/1/2021","Aini","Rp2,904,000.00","Dubaku","Produk D","Dubaku","Bali","28","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"22/1/2021","Aini","Rp2,904,000.00","Dubaku","Produk D","Dubaku","Bali","28","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"17/7/2021","Octroy","Rp163,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"17/7/2021","Octroy","Rp163,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"17/7/2021","Octroy","Rp163,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"17/7/2021","Octroy","Rp163,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"17/7/2021","Octroy","Rp163,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"17/7/2021","Octroy","Rp163,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"17/7/2021","Octroy","Rp163,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"24/7/2021","Aini","Rp770,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"24/7/2021","Aini","Rp770,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"24/7/2021","Aini","Rp770,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"24/7/2021","Aini","Rp770,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"24/7/2021","Aini","Rp770,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"24/7/2021","Aini","Rp770,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"24/7/2021","Aini","Rp770,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"27/5/2021","Dena","Rp350,000.00","Tichaona","Produk D","Tichaona","Luar Indonesia","29","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"27/5/2021","Dena","Rp350,000.00","Tichaona","Produk D","Tichaona","Luar Indonesia","29","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"27/5/2021","Dena","Rp350,000.00","Tichaona","Produk D","Tichaona","Luar Indonesia","29","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"27/5/2021","Dena","Rp350,000.00","Tichaona","Produk D","Tichaona","Luar Indonesia","29","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"27/5/2021","Dena","Rp350,000.00","Tichaona","Produk D","Tichaona","Luar Indonesia","29","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"27/5/2021","Dena","Rp350,000.00","Tichaona","Produk D","Tichaona","Luar Indonesia","29","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"27/5/2021","Dena","Rp350,000.00","Tichaona","Produk D","Tichaona","Luar Indonesia","29","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"11/5/2021","Dena","Rp169,999.00","Gaggada","Produk F","Gaggada","Jawa Barat","32","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"11/5/2021","Dena","Rp169,999.00","Gaggada","Produk F","Gaggada","Jawa Barat","32","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"11/5/2021","Dena","Rp169,999.00","Gaggada","Produk F","Gaggada","Jawa Barat","32","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"11/5/2021","Dena","Rp169,999.00","Gaggada","Produk F","Gaggada","Jawa Barat","32","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"11/5/2021","Dena","Rp169,999.00","Gaggada","Produk F","Gaggada","Jawa Barat","32","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"11/5/2021","Dena","Rp169,999.00","Gaggada","Produk F","Gaggada","Jawa Barat","32","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"11/5/2021","Dena","Rp169,999.00","Gaggada","Produk F","Gaggada","Jawa Barat","32","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"20/6/2021","Agus","Rp71,000.00","Mygneo","Produk B","Mygneo","Luar Indonesia","34","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"20/6/2021","Agus","Rp71,000.00","Mygneo","Produk B","Mygneo","Luar Indonesia","34","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"20/6/2021","Agus","Rp71,000.00","Mygneo","Produk B","Mygneo","Luar Indonesia","34","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"20/6/2021","Agus","Rp71,000.00","Mygneo","Produk B","Mygneo","Luar Indonesia","34","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"20/6/2021","Agus","Rp71,000.00","Mygneo","Produk B","Mygneo","Luar Indonesia","34","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"20/6/2021","Agus","Rp71,000.00","Mygneo","Produk B","Mygneo","Luar Indonesia","34","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"20/6/2021","Agus","Rp71,000.00","Mygneo","Produk B","Mygneo","Luar Indonesia","34","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"18/7/2021","Aini","Rp624,000.00","Taurai","Produk F","Taurai","Jakarta","35","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"18/7/2021","Aini","Rp624,000.00","Taurai","Produk F","Taurai","Jakarta","35","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"18/7/2021","Aini","Rp624,000.00","Taurai","Produk F","Taurai","Jakarta","35","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"18/7/2021","Aini","Rp624,000.00","Taurai","Produk F","Taurai","Jakarta","35","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"18/7/2021","Aini","Rp624,000.00","Taurai","Produk F","Taurai","Jakarta","35","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"18/7/2021","Aini","Rp624,000.00","Taurai","Produk F","Taurai","Jakarta","35","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"18/7/2021","Aini","Rp624,000.00","Taurai","Produk F","Taurai","Jakarta","35","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"28/5/2021","Agus","Rp515,000.00","Bluaxia","Produk F","Bluaxia","Jawa Barat","11","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"28/5/2021","Agus","Rp515,000.00","Bluaxia","Produk F","Bluaxia","Jawa Barat","11","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"28/5/2021","Agus","Rp515,000.00","Bluaxia","Produk F","Bluaxia","Jawa Barat","11","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"28/5/2021","Agus","Rp515,000.00","Bluaxia","Produk F","Bluaxia","Jawa Barat","11","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"28/5/2021","Agus","Rp515,000.00","Bluaxia","Produk F","Bluaxia","Jawa Barat","11","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"28/5/2021","Agus","Rp515,000.00","Bluaxia","Produk F","Bluaxia","Jawa Barat","11","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"20/6/2021","Agus","Rp359,000.00","Idoob","Produk F","Idoob","Bali","41","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"20/6/2021","Agus","Rp359,000.00","Idoob","Produk F","Idoob","Bali","41","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"20/6/2021","Agus","Rp359,000.00","Idoob","Produk F","Idoob","Bali","41","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"20/6/2021","Agus","Rp359,000.00","Idoob","Produk F","Idoob","Bali","41","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"20/6/2021","Agus","Rp359,000.00","Idoob","Produk F","Idoob","Bali","41","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"20/6/2021","Agus","Rp359,000.00","Idoob","Produk F","Idoob","Bali","41","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"20/6/2021","Agus","Rp359,000.00","Idoob","Produk F","Idoob","Bali","41","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"18/1/2021","Octroy","Rp151,000.00","Doux","Produk E","Doux","Luar Indonesia","18","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"18/1/2021","Octroy","Rp151,000.00","Doux","Produk E","Doux","Luar Indonesia","18","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"18/1/2021","Octroy","Rp151,000.00","Doux","Produk E","Doux","Luar Indonesia","18","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"18/1/2021","Octroy","Rp151,000.00","Doux","Produk E","Doux","Luar Indonesia","18","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"18/1/2021","Octroy","Rp151,000.00","Doux","Produk E","Doux","Luar Indonesia","18","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"18/1/2021","Octroy","Rp151,000.00","Doux","Produk E","Doux","Luar Indonesia","18","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"18/1/2021","Octroy","Rp151,000.00","Doux","Produk E","Doux","Luar Indonesia","18","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"20/2/2021","Aini","Rp75,000.00","Dejen","Produk A","Dejen","Jakarta","36","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"20/2/2021","Aini","Rp75,000.00","Dejen","Produk A","Dejen","Jakarta","36","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"20/2/2021","Aini","Rp75,000.00","Dejen","Produk A","Dejen","Jakarta","36","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"20/2/2021","Aini","Rp75,000.00","Dejen","Produk A","Dejen","Jakarta","36","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"20/2/2021","Aini","Rp75,000.00","Dejen","Produk A","Dejen","Jakarta","36","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"20/2/2021","Aini","Rp75,000.00","Dejen","Produk A","Dejen","Jakarta","36","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"20/2/2021","Aini","Rp75,000.00","Dejen","Produk A","Dejen","Jakarta","36","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"24/1/2021","Aini","Rp154,000.00","Ufuoma","Produk C","Ufuoma","Bali","48","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"24/1/2021","Aini","Rp154,000.00","Ufuoma","Produk C","Ufuoma","Bali","48","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"24/1/2021","Aini","Rp154,000.00","Ufuoma","Produk C","Ufuoma","Bali","48","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"24/1/2021","Aini","Rp154,000.00","Ufuoma","Produk C","Ufuoma","Bali","48","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"24/1/2021","Aini","Rp154,000.00","Ufuoma","Produk C","Ufuoma","Bali","48","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"24/1/2021","Aini","Rp154,000.00","Ufuoma","Produk C","Ufuoma","Bali","48","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"24/1/2021","Aini","Rp154,000.00","Ufuoma","Produk C","Ufuoma","Bali","48","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"28/3/2021","Aini",,"Adegoke","Produk F","Adegoke","Luar Indonesia","41","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"28/3/2021","Aini",,"Adegoke","Produk F","Adegoke","Luar Indonesia","41","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"28/3/2021","Aini",,"Adegoke","Produk F","Adegoke","Luar Indonesia","41","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"28/3/2021","Aini",,"Adegoke","Produk F","Adegoke","Luar Indonesia","41","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"28/3/2021","Aini",,"Adegoke","Produk F","Adegoke","Luar Indonesia","41","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"28/3/2021","Aini",,"Adegoke","Produk F","Adegoke","Luar Indonesia","41","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"23/5/2021","Agus","Rp360,000.00","Chuo","Produk G","Chuo","Bali","17","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"23/5/2021","Agus","Rp360,000.00","Chuo","Produk G","Chuo","Bali","17","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"23/5/2021","Agus","Rp360,000.00","Chuo","Produk G","Chuo","Bali","17","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"23/5/2021","Agus","Rp360,000.00","Chuo","Produk G","Chuo","Bali","17","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"23/5/2021","Agus","Rp360,000.00","Chuo","Produk G","Chuo","Bali","17","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"23/5/2021","Agus","Rp360,000.00","Chuo","Produk G","Chuo","Bali","17","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"23/5/2021","Agus","Rp360,000.00","Chuo","Produk G","Chuo","Bali","17","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"10/3/2021","Aini","Rp260,000.00","Qayug","Produk E","Qayug","Luar Indonesia","24","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
